wasp.var,peak.resistant,peak.susceptible,peak.wasps,trough.resistant,trough.susceptible,trough.wasps,peak.resistant.int,peak.susceptible.int,peak.wasps.int,trough.resistant.int,trough.susceptible.int,trough.wasps.int,index
1,1141.2285898501516,497.73579118555324,3.0706546984436516,3.745082474826867,0.8248510214548463,0.008694039434164122,334.53598009835247,134.54628552513088,0.7368812533667654,32.48030055416695,7.6481885907838,0.01983476310280815,2
1.1,1133.6920091425936,572.4445032232329,3.21425899918268,3.408891102926012,0.7629642332811565,0.008687844933486084,330.0987261282121,142.350808307783,0.7166250011270558,29.157049801599168,7.760878695267978,0.016463581610432335,2
1.2000000000000002,1116.6054195657828,587.4765427860211,3.193976887704605,3.616186927779365,0.7188371604893828,0.008871871109813767,325.48795109764654,142.19407875608283,0.7806868237986317,30.839913191321017,6.810196637149019,0.01724278225612659,2
1.3,1112.862649510435,573.45579692956,3.4752591750604243,3.7202408087935455,0.659375445140196,0.00809627319644851,329.23754716251455,140.7153009196885,0.8496515043507844,31.56956170581706,5.792084782662043,0.016234078593763433,2
1.4000000000000001,1113.5410120047088,605.1053358128347,3.987473133332853,2.861580589540314,0.5247248417300368,0.0035941180275636453,339.7486869375638,145.1576736978846,0.9394414449205902,24.621557254363445,3.374357232756216,0.005630098789421739,2
1.5,1116.1562891017966,621.031840073275,4.379656876011327,2.874306388115828,0.4427455759915781,0.0046710189712535965,344.5281772246251,154.83841890750796,0.9845295374703482,24.366636834941573,3.602721268485507,0.007680495779939765,2
1.6,1130.0607120693896,654.2621185548522,4.219302442957963,2.7265795459034345,0.49683745522705236,0.004919162763793329,345.8380650361709,156.71169130440998,0.9526989501443016,22.231009602041215,4.185791423354385,0.010426981010551603,2
1.7000000000000002,1123.673828282203,694.7187866570091,4.919030918680921,2.4040103655582232,0.45128536100292527,0.0031975590041450367,343.6803463054413,162.98249179652242,0.9926496149410877,15.915961493799404,3.858123957952057,0.008210521240937895,2
1.8,1136.160088741608,700.4487868416097,5.383117179690849,2.56350949778257,0.4078653655987336,0.0033731545131090515,342.062758080649,169.73846965688077,1.0623687821126018,16.70653995215995,3.967880817896776,0.005749232968688734,2
1.9000000000000001,1139.5254085603692,728.0377579354093,5.848785601762969,2.650982231128477,0.36459263843370854,0.002839958899157049,343.36161818617626,177.8153711645459,1.1631635932458988,16.678547253627222,3.403368812914569,0.005015895368305464,2
2,1149.250308220402,754.2009464882015,4.472520182634243,3.120090818621284,0.4687359288954188,0.0034046531471621367,332.4262836736111,182.52136965354498,1.3404736862771145,22.44720605608815,3.3376000904129453,0.010076594572039296,2
0,0,2179.3787667017295,0,0,21.86340424831736,0,0,103.63419080518094,0,0,21.86340424831736,0,3
0.1,0,2179.3787667017295,0,0,21.86340424831736,0,0,103.63419080518094,0,0,21.86340424831736,0,3
0.2,0,2179.3787667017295,0,0,21.86340424831736,0,0,103.63419080518094,0,0,21.86340424831736,0,3
0.30000000000000004,0,2179.3787667017295,0,0,21.86340424831736,0,0,103.63419080518094,0,0,21.86340424831736,0,3
0.4,0,2179.3787667017295,0,0,21.86340424831736,0,0,103.63419080518094,0,0,21.86340424831736,0,3
0.5,0,2179.3787667017295,0,0,21.86340424831736,0,0,103.63419080518094,0,0,21.86340424831736,0,3
0.6000000000000001,0,2179.3787667017295,0,0,21.86340424831736,0,0,103.63419080518094,0,0,21.86340424831736,0,3
0.7000000000000001,1297.5044350917312,859.0967065099632,5.0604050330678305,2.3285330561877773,0.028594148237247874,5.2026649001294675e-5,53.8127476339213,29.245796166857858,3.154168773623164,2.3285330561877773,0.028594148237247874,6.204939221240093e-5,3
0.8,1242.464286502356,369.5752327220112,2.3370073527114315,5.133739332615402,0.18494357299332495,0.0071317585535049305,50.58349168400933,14.852019826298505,1.4725279346692275,5.133739332615402,0.18494357299332495,0.011789057855605821,3
0.9,1235.5089275197945,300.52828144363343,1.9279595966144627,5.8601596620536744,0.4189576223389625,0.015025810364987484,50.157055454047786,11.372638897484004,1.2211994691769006,5.8601596620536744,0.4189576223389625,0.03812949966513482,3
1,1214.9840766277277,365.8961567825104,1.4020241771891109,6.419267190791574,0.7749113921596646,0.020008105593197562,50.066911445465124,10.205196036422672,0.9094376479016086,6.419267190791574,0.7749113921596646,0.05146632466895105,3
1.1,1211.1710862371112,280.8182854891699,1.4609870552647908,6.391053117732784,0.7611248990562406,0.021110206440291036,49.313503410636244,9.21163656761358,0.9424586975509592,6.391053117732784,0.7611248990562406,0.04555120025781231,3
1.2000000000000002,1204.873592901624,319.4261855973481,1.4332136253947232,6.444227651516598,0.8117704074737616,0.021720073364068386,49.34262019654307,9.3736101602973,0.9146795982646286,6.444227651516598,0.8117704074737616,0.05737806161777675,3
1.3,1199.1268535683635,343.7714126245762,1.5630522024675146,6.392850649886781,0.8010432611564897,0.021103399025688696,49.34413978993497,9.749982198477648,1.0116824077692248,6.392850649886781,0.8010432611564897,0.06288821737898054,3
1.4000000000000001,1213.4838932119599,351.9745693668326,2.4528069410381157,6.157718385410106,0.42234338958094414,0.01531969548983838,47.927038811700946,12.907761409984486,1.6327799550526578,6.157718385410106,0.42234338958094414,0.023717799486126703,3
1.5,1211.2855467764193,401.2109674647604,2.366674492792687,6.235192140788981,0.4998907926593134,0.01510445313667555,47.707639830760485,11.815107676460281,1.5728207688153695,6.235192140788981,0.4998907926593134,0.034339564608388766,3
1.6,1208.7549302690238,372.48510379766014,2.175786990838496,6.2738984293708455,0.5290493453922658,0.01521181779337374,47.46752679965551,12.495099385867633,1.4564335130475774,6.2738984293708455,0.5290493453922658,0.039236032171004,3
1.7000000000000002,1211.8992268409265,374.696765605488,2.055228002029911,6.191146510156468,0.7448207821165117,0.011086618934577434,47.221832422179645,12.983646290982684,1.3618327322658959,6.191146510156468,0.7448207821165117,0.02478353332275437,3
1.8,1198.5762633384427,332.3499872243481,2.3833267861101373,6.111603828588759,0.5213071323954834,0.013810267554006543,47.73688554193676,12.779591535971191,1.5971843962501333,6.111603828588759,0.5213071323954834,0.03638089895063995,3
1.9000000000000001,1191.4564802874595,378.14048805343145,2.638713819051957,6.00967247112633,0.5370023917310413,0.011499718653626404,48.01611566367619,15.404805880854905,1.7559745497794101,6.00967247112633,0.5370023917310413,0.03871857739081356,3
2,1192.5912609871841,416.9906177106901,2.625696672242391,6.203057910280496,0.6962446514717043,0.016007309260574434,48.26466267515526,14.919818839027936,1.754905025671782,6.203057910280496,0.6962446514717043,0.0512942374548469,3
