"wasp.disp","delta","prop.delta","converge","peak.resistant1","peak.resistant2","trough.resistant1","trough.resistant2","peak.susceptible1","peak.susceptible2","trough.susceptible1","trough.susceptible2","peak.wasps1","peak.wasps2","trough.wasps1","trough.wasps2","peak.prop1","peak.prop2","trough.prop1","trough.prop2"
0,1,0.353252105467214,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,1.64872127070013,0.473830289973745,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,2.71828182845905,0.597539976452931,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,4.48168907033806,0.709967336822846,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,7.38905609893065,0.801425140939289,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,12.1824939607035,0.869350181980019,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,20.0855369231877,0.916462492278541,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,33.1154519586923,0.947609906886912,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,54.5981500331442,0.967554984098485,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,90.0171313005218,0.980066631344493,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0,148.413159102577,0.987814225666535,TRUE,542.081482072472,488.883614713941,4.19681997692208,3.35473865156208,1208.9520705067,1131.4466698573,0.397831663336377,0.322353644565593,8.77859244445995,7.53182802877136,0.000141028104726828,8.17602771602195e-05,0.957799155973812,0.949633065304571,0.2063539562435,0.175002764801887
0.001,0.00673794699908547,0.00952304322938653,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,0.0111089965382423,0.0156044427963825,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,0.0183156388887342,0.0254695501813567,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,0.0301973834223185,0.0413096447927807,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,0.0497870683678639,0.0663305348476021,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,0.0820849986238988,0.104848911991984,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,0.135335283236613,0.16185745635849,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,0.22313016014843,0.24150021775091,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,0.367879441171442,0.344236307567695,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,0.606530659712633,0.463944656812332,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,1,0.587957426361371,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,1.64872127070013,0.701725450726122,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,2.71828182845905,0.795031896852192,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,4.48168907033806,0.864774831994908,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,7.38905609893065,0.91337260975652,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,12.1824939607035,0.945603722652173,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,20.0855369231877,0.966285387141285,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,33.1154519586923,0.979276137776421,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,54.5981500331442,0.987327003973815,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,90.0171313005218,0.992274918741155,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.001,148.413159102577,0.995300215985901,TRUE,674.010027515588,642.15149551803,10.2221959980738,8.49958670739274,866.805558688224,735.031077181894,0.948968082944495,0.545489767870413,5.3501969625252,3.78210122785855,0.00161388991730119,0.000624997081667566,0.95223235942637,0.924791587832153,0.393682964535231,0.353345519550213
0.002,0.00673794699908547,0.0328657766329105,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,0.0111089965382423,0.0530553268009321,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,0.0183156388887342,0.084562948204677,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,0.0301973834223185,0.132170168942999,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,0.0497870683678639,0.200703158927797,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,0.0820849986238988,0.292783089435171,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,0.135335283236613,0.405667420734657,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,0.22313016014843,0.529489386238839,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,0.367879441171442,0.649785071769608,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,0.606530659712633,0.753635113799969,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,1,0.834532184581005,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,1.64872127070013,0.892649478733214,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,2.71828182845905,0.932017077413605,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,4.48168907033806,0.957632989663735,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,7.38905609893065,0.973867476986425,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,12.1824939607035,0.983985153373014,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,20.0855369231877,0.990224908224462,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,33.1154519586923,0.994048215389136,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,54.5981500331442,0.996381586390538,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,90.0171313005218,0.99780219211073,TRUE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.002,148.413159102577,0.998665808362069,FALSE,709.204822890228,633.28228255986,10.8188041811726,7.4337376425859,947.041807014416,748.559737170363,1.04225988214411,0.346424760471377,6.05339309802051,3.89059565096888,0.00149541899085056,0.000209032230631693,0.967970124337425,0.921232204144596,0.408552133494438,0.30814837195498
0.003,0.00673794699908547,0.010678913557784,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,0.0111089965382423,0.0174854192691909,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,0.0183156388887342,0.0285052430463925,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,0.0301973834223185,0.0461439093273298,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,0.0497870683678639,0.0738672626263027,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,0.0820849986238988,0.116217471354055,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,0.135335283236613,0.178176966336791,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,0.22313016014843,0.263326934465709,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,0.367879441171442,0.370808982947601,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,0.606530659712633,0.492813536160963,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,1,0.615680084189472,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,1.64872127070013,0.725369010457771,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,2.71828182845905,0.813247634332725,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,4.48168907033806,0.87774554444189,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,7.38905609893065,0.922101755566091,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,12.1824939607035,0.951258367554581,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,20.0855369231877,0.96985864441331,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,33.1154519586923,0.981498926543486,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,54.5981500331442,0.988696244836528,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,90.0171313005218,0.993113296060607,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.003,148.413159102577,0.99581165372578,TRUE,717.615182169855,663.325672812537,12.9576786822009,7.63571930216426,945.424991220065,578.163551139205,1.69106398661777,0.317338908720236,5.80729676087433,2.82136207882573,0.00295580708010156,0.000241488129247913,0.969610327677329,0.906412298477322,0.484329144389901,0.301969487440301
0.004,0.00673794699908547,0.031443910608529,TRUE,723.152913291481,681.57717589731,15.4034191404475,8.50170917859865,883.897962047093,478.808258545205,2.221607797163,0.415649984707794,5.4830728710597,2.20656337879544,0.00528145692867595,0.000406673384023353,0.960795168597296,0.890703219723837,0.565327220218776,0.356915071203505
0.004,0.0111089965382423,0.0508058887836967,TRUE,723.152913291481,681.57717589731,15.4034191404475,8.50170917859865,883.897962047093,478.808258545205,2.221607797163,0.415649984707794,5.4830728710597,2.20656337879544,0.00528145692867595,0.000406673384023353,0.960795168597296,0.890703219723837,0.565327220218776,0.356915071203505
0.004,0.0183156388887342,0.0810920479981584,TRUE,723.152913291481,681.57717589731,15.4034191404475,8.50170917859865,883.897962047093,478.808258545205,2.221607797163,0.415649984707794,5.4830728710597,2.20656337879544,0.00528145692867595,0.000406673384023353,0.960795168597296,0.890703219723837,0.565327220218776,0.356915071203505
0.004,0.0301973834223185,0.127016345234112,TRUE,723.152913291481,681.57717589731,15.4034191404475,8.50170917859865,883.897962047093,478.808258545205,2.221607797163,0.415649984707794,5.4830728710597,2.20656337879544,0.00528145692867595,0.000406673384023353,0.960795168597296,0.890703219723837,0.565327220218776,0.356915071203505
0.004,0.0497870683678639,0.193472743367396,TRUE,723.152913291481,681.57717589731,15.4034191404475,8.50170917859865,883.897962047093,478.808258545205,2.221607797163,0.415649984707794,5.4830728710597,2.20656337879544,0.00528145692867595,0.000406673384023353,0.960795168597296,0.890703219723837,0.565327220218776,0.356915071203505
0.004,0.0820849986238988,0.283411662435758,TRUE,723.152913291481,681.57717589731,15.4034191404475,8.50170917859865,883.897962047093,478.808258545205,2.221607797163,0.415649984707794,5.4830728710597,2.20656337879544,0.00528145692867595,0.000406673384023353,0.960795168597296,0.890703219723837,0.565327220218776,0.356915071203505
