"disp","delta","peak.resistant","peak.susceptible","peak.wasps","trough.resistant","trough.susceptible","trough.wasps","prop.delta","converge","peak.prop","trough.prop","eig"
9e-04,0.0235177458560091,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0111849714690112,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.0301973834223185,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0143163073742029,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.038774207831722,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0183080584029882,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.0497870683678639,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0233864040960647,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.0639278612067076,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0298305925300873,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.0820849986238988,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0379814357260288,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.105399224561864,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0482486373419651,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.135335283236613,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0611149669797486,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.173773943450445,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0771342587462328,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.22313016014843,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.0969190377280839,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.28650479686019,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.121112584751248,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.367879441171442,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.150340080791872,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.472366552741015,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.185135139610688,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.606530659712633,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.225842717910892,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,0.778800783071405,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.272507760065001,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,1,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.324769976503156,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,1.28402541668774,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.38179501441807,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,1.64872127070013,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.44227448386537,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,2.11700001661267,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.504515816900274,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,2.71828182845905,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.566617498955258,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,3.49034295746184,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.626694897004677,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,4.48168907033806,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.683101897119394,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,5.75460267600573,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.734595271594003,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,7.38905609893065,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.78041111517558,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,9.48773583635853,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.820253182251992,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,12.1824939607035,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.854216715272788,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,15.6426318841882,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.882680649176848,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,20.0855369231877,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.906197329433402,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,25.7903399171931,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.925398494301974,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,33.1154519586923,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.94092545289924,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,42.5210820000628,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.953383547925217,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,54.5981500331442,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.96331681108513,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,70.1054123466879,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.971197390948256,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,90.0171313005218,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.977424675537447,TRUE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,115.584284527188,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.982330082350579,FALSE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
9e-04,148.413159102577,2053.6935800038,4380.75410072106,41.5611722331223,71.179048326104,2405.50637634926,3.77990928086994e-06,0.986184656031948,FALSE,0.455793519701023,0.0287334385464698,1.05302224015945+0i
0.01,0.00673794699908547,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.00464742131810222,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.00865169520312063,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.00595954058569272,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.0111089965382423,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.00763927088792554,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.0142642339089993,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.00978778097569973,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.0183156388887342,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.0125329183014726,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.0235177458560091,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.0160355045823732,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.0301973834223185,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.0204966436766724,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.038774207831722,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.0261658849652883,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.0497870683678639,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.0333498129930695,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.0639278612067076,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.0424201951840237,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.0820849986238988,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.053820161233871,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.105399224561864,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.068065978416071,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.135335283236613,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.0857408638023309,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.173773943450445,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.107476126901478,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.22313016014843,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.133914219624806,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.28650479686019,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.165648802489361,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.367879441171442,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.203139853315081,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.472366552741015,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.246608210126223,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.606530659712633,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.29592381789569,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,0.778800783071405,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.350513116230819,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,1,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.409318224170216,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,1.28402541668774,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.470837009146905,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,1.64872127070013,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.533254706783696,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,2.11700001661267,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.594648404296617,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,2.71828182845905,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.65321820586266,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,3.49034295746184,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.707488105323032,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,4.48168907033806,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.756431817318504,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,5.75460267600573,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.799506924887981,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,7.38905609893065,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.836609652068672,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,9.48773583635853,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.867980027392315,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,12.1824939607035,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.894089878917096,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,15.6426318841882,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.91553841325259,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,20.0855369231877,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.932968919358216,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,25.7903399171931,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.947010454116533,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,33.1154519586923,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.958242247276995,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,42.5210820000628,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.967175839861828,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,54.5981500331442,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.974249552660883,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,70.1054123466879,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.979830647242403,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,90.0171313005218,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.984221698252332,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,115.584284527188,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.987668808560349,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.01,148.413159102577,2007.14417120709,3623.55410234349,17.9147354145667,834.78514022856,2403.53542827861,0.013267018562386,0.990370191705058,TRUE,0.446872734361666,0.202415337853468,1.01430404103851+0i
0.02,0.00673794699908547,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0038979645404081,FALSE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.00865169520312063,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.00499955043593925,FALSE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.0111089965382423,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.00641044700089008,FALSE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.0142642339089993,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.00821621736900347,FALSE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.0183156388887342,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0105252700074751,FALSE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.0235177458560091,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0134744331411023,FALSE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.0301973834223185,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0172355527637256,FALSE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.038774207831722,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0220230774760863,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.0497870683678639,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0281024074773647,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.0639278612067076,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0357984693204528,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.0820849986238988,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0455034798836201,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.105399224561864,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0576821324837144,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.135335283236613,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0728714571449457,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.173773943450445,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.0916714474605811,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.22313016014843,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.114721463365864,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.28650479686019,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.142656967085892,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.367879441171442,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.176042255493623,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.472366552741015,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.215278693536823,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.606530659712633,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.260495420508273,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,0.778800783071405,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.3114401208692,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,1,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.367398127808712,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,1.28402541668774,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.427172871437457,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,1.64872127070013,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.489152903815314,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,2.11700001661267,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.551468252558856,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,2.71828182845905,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.612208433498124,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,3.49034295746184,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.669650512617174,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,4.48168907033806,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.722441516147338,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,5.75460267600573,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.769697657454993,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,7.38905609893065,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.81101283947059,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,9.48773583635853,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.846395393300967,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,12.1824939607035,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.87616504465673,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,15.6426318841882,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.900841058737076,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,20.0855369231877,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.921043107886574,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,25.7903399171931,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.937415255341375,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,33.1154519586923,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.950574723321268,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,42.5210820000628,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.961082072638073,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,54.5981500331442,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.96942750081823,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,70.1054123466879,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.976028000343184,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,90.0171313005218,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.981231063968916,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,115.584284527188,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.985321798816047,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.02,148.413159102577,1981.57041466477,3265.12062483546,10.9737598956471,1194.10725936934,2401.4579585619,0.111396787346557,0.988531368996935,TRUE,0.443481960803351,0.272733649381321,1.03094131433465+0i
0.03,0.00673794699908547,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.00356856896043957,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.00865169520312063,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.004577493662312,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.0111089965382423,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.00586998649361753,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.0142642339089993,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.00752466653854156,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.0183156388887342,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.00964125782463586,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.0235177458560091,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.0123458127877288,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.0301973834223185,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.0157969450324135,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.038774207831722,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.0201930779603047,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.0497870683678639,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.0257805648470891,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.0639278612067076,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.0328622719341451,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.0820849986238988,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.0418057888658518,FALSE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.105399224561864,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.0530497872493494,TRUE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.135335283236613,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.0671061540125174,TRUE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.173773943450445,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.0845544126623119,TRUE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.22313016014843,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.106023789782893,TRUE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.28650479686019,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.132157521788627,TRUE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.367879441171442,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.163554422606628,TRUE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
0.03,0.472366552741015,1941.52335771568,2960.05741128615,6.54214274979693,1454.49306842675,2424.60925722579,0.456917305837727,0.200685470453034,TRUE,0.438075209982697,0.333600831815584,0.991810682693598+0.050888965888153i
